customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,totalcharges_tenure_ratio,charges_ratio
4098,8,1,0,2,49.55,393.45,0,49.18,7.94
4099,67,1,2,3,106.7,7009.5,0,104.62,65.69
4100,24,1,0,0,93.55,2264.05,1,94.34,24.2
4101,72,1,2,3,94.45,6921.7,0,96.13,73.28
4102,33,1,1,2,19.45,600.25,0,18.19,30.86
4103,2,0,0,0,25.05,56.35,1,28.18,2.25
4104,70,1,2,1,67.95,4664.15,0,66.63,68.64
4105,22,1,1,2,65.25,1441.8,0,65.54,22.1
4106,59,1,0,2,99.45,5623.7,0,95.32,56.55
4107,36,1,1,3,20.35,695.85,0,19.33,34.19
4108,51,1,2,1,19.95,1028.75,0,20.17,51.57
4109,53,1,1,2,77.4,4155.95,0,78.41,53.69
4110,20,1,1,2,19.7,395.6,0,19.78,20.08
4111,63,1,2,3,99.7,6330.4,0,100.48,63.49
4112,40,1,0,3,74.8,2971.7,0,74.29,39.73
4113,35,1,1,1,19.15,638,0,18.23,33.32
4114,26,1,1,2,78.95,2034.25,0,78.24,25.77
4115,27,1,0,0,95.55,2510.2,1,92.97,26.27
4116,53,1,1,3,62.85,3419.5,0,64.52,54.41
4117,34,1,0,3,71.55,2427.35,0,71.39,33.93
4118,19,1,0,0,94.95,1760.25,0,92.64,18.54
4119,43,1,0,3,86.1,3551.65,0,82.6,41.25
4120,6,1,0,1,19.55,122.9,0,20.48,6.29
4121,56,1,2,1,24.8,1424.2,0,25.43,57.43
4122,57,0,0,0,39.3,2111.45,1,37.04,53.73
4123,34,1,0,1,84.05,2909.95,0,85.59,34.62
4124,10,0,0,0,36.25,374,0,37.4,10.32
4125,1,1,0,1,20.25,20.25,1,20.25,1
4126,13,0,0,0,23.9,300.8,1,23.14,12.59
4127,56,1,0,0,98.6,5581.05,0,99.66,56.6
4128,55,1,0,3,103.65,5676.65,0,103.21,54.77
4129,36,1,2,3,92.9,3379.25,0,93.87,36.38
4130,47,1,1,2,19.9,942.95,0,20.06,47.38
4131,12,1,0,3,20.1,232.4,0,19.37,11.56
4132,1,1,0,0,85.45,85.45,1,85.45,1
4133,24,1,0,0,80.5,2088.45,0,87.02,25.94
4134,63,1,1,2,99.9,6137,1,97.41,61.43
4135,35,0,0,0,39.85,1434.6,0,40.99,36
4136,67,1,1,3,60.5,3870,0,57.76,63.97
4137,25,1,0,0,84.8,2043.45,1,81.74,24.1
4138,21,1,0,1,103.85,2215,0,105.48,21.33
4139,13,1,0,2,67.8,842.25,0,64.79,12.42
4140,35,1,0,0,75.2,2576.2,1,73.61,34.26
4141,71,1,2,2,24.85,1901,0,26.77,76.5
4142,29,1,0,3,19.35,601.6,0,20.74,31.09
4143,71,0,2,0,49.35,3515.25,1,49.51,71.23
4144,7,1,0,0,89,605.45,0,86.49,6.8
4145,57,0,0,0,55,3094.05,0,54.28,56.26
4146,65,1,2,2,76.15,4929.55,0,75.84,64.73
4147,27,1,1,1,20.3,595.05,0,22.04,29.31
4148,6,1,0,0,74.9,469.8,1,78.3,6.27
4149,72,1,2,3,117.35,8436.25,0,117.17,71.89
4150,1,1,0,1,19.75,19.75,0,19.75,1
4151,11,1,0,3,45.2,492,0,44.73,10.88
4152,39,1,2,1,25.2,987.95,0,25.33,39.2
4153,59,1,0,0,89.75,5496.9,0,93.17,61.25
4154,26,1,1,2,75,1908.35,0,73.4,25.44
4155,2,1,0,1,49.95,107.1,0,53.55,2.14
4156,72,0,2,2,65.7,4575.35,0,63.55,69.64
4157,65,1,1,3,67.05,4309.55,0,66.3,64.27
4158,72,1,2,3,110.9,7922.75,0,110.04,71.44
4159,6,1,0,2,87.95,522.35,0,87.06,5.94
4160,32,1,1,3,19.8,587.7,0,18.37,29.68
4161,50,1,1,2,75.7,3876.2,0,77.52,51.2
4162,61,0,2,1,62.15,3778.85,0,61.95,60.8
4163,15,1,0,0,101.25,1457.25,1,97.15,14.39
4164,72,1,2,2,115.15,8349.45,0,115.96,72.51
4165,9,1,0,1,18.95,185.6,1,20.62,9.79
4166,1,1,0,1,19.5,19.5,0,19.5,1
4167,12,1,0,0,86.55,1066.9,0,88.91,12.33
4168,37,0,0,3,28.6,973.55,1,26.31,34.04
4169,61,1,1,1,20.4,1226.45,0,20.11,60.12
4170,18,1,1,2,19.8,342.3,0,19.02,17.29
4171,21,1,0,1,45.65,985.05,0,46.91,21.58
4172,68,0,2,1,56.4,3948.45,0,58.07,70.01
4173,12,1,0,3,73.3,828.05,0,69,11.3
4174,2,0,0,0,24.35,41.85,1,20.93,1.72
4175,62,1,0,0,101.35,6164.7,0,99.43,60.83
4176,29,1,0,0,98.65,2862.75,1,98.72,29.02
4177,1,0,0,1,33.6,33.6,0,33.6,1
4178,5,1,0,2,79.9,343.95,1,68.79,4.3
4179,1,1,0,0,20.7,20.7,0,20.7,1
4180,62,1,2,0,104.05,6590.5,0,106.3,63.34
4181,36,1,2,2,20.25,717.95,0,19.94,35.45
4182,28,1,0,0,103.3,2890.65,1,103.24,27.98
4183,69,1,1,3,73.7,4885.85,0,70.81,66.29
4184,11,1,0,3,96.2,1222.05,1,111.1,12.7
4185,63,1,0,0,108.75,6871.7,0,109.07,63.19
4186,23,1,1,2,20.15,405.6,0,17.63,20.13
4187,10,1,0,3,19.75,208.25,0,20.83,10.54
4188,71,1,2,3,25.95,1801.9,0,25.38,69.44
4189,45,1,0,0,70.05,3062.45,0,68.05,43.72
4190,70,1,2,1,24.05,1764.75,0,25.21,73.38
4191,22,1,0,0,84.75,1816.75,0,82.58,21.44
4192,52,1,2,1,23.05,1255.1,0,24.14,54.45
4193,55,1,1,0,104.15,5743.05,1,104.42,55.14
4194,65,0,2,3,59.95,3921.1,0,60.32,65.41
4195,72,1,2,2,19.55,1463.45,0,20.33,74.86
4196,10,1,1,2,19.6,189.45,0,18.95,9.67
4197,7,1,1,1,20.05,96.8,0,13.83,4.83
4198,5,1,0,0,85.55,408.5,0,81.7,4.77
4199,24,1,2,3,78.6,1846.65,0,76.94,23.49
4200,72,1,2,3,116.8,8456.75,0,117.45,72.4
4201,21,0,0,1,43.55,1011.5,0,48.17,23.23
4202,69,0,1,3,60.8,4263.4,0,61.79,70.12
4203,44,1,0,2,54.9,2549.1,0,57.93,46.43
4204,61,1,1,0,65.2,3965.05,0,65,60.81
4205,24,1,0,3,102.95,2496.7,1,104.03,24.25
4206,1,1,0,0,90.6,90.6,1,90.6,1
4207,6,1,0,2,50.8,288.05,1,48.01,5.67
4208,4,1,0,0,90.05,368.1,1,92.03,4.09
4209,72,1,2,0,108.2,7840.6,0,108.9,72.46
4210,72,1,2,2,92,6632.75,0,92.12,72.1
4211,14,1,0,0,75.1,1013.35,0,72.38,13.49
4212,7,1,0,2,25.05,152.95,0,21.85,6.11
4213,48,1,1,0,75.15,3772.65,0,78.6,50.2
4214,55,1,1,1,19.5,1026.35,0,18.66,52.63
4215,1,1,0,3,19.3,19.3,0,19.3,1
4216,45,1,1,3,112.2,5031.85,0,111.82,44.85
4217,3,1,0,1,70.3,220.4,0,73.47,3.14
4218,71,1,2,1,19.6,1416.5,0,19.95,72.27
4219,8,1,0,1,20.25,158.35,0,19.79,7.82
4220,3,1,0,0,75.85,256.6,1,85.53,3.38
4221,69,1,2,2,80.65,5542.55,0,80.33,68.72
4222,1,1,0,0,68.5,68.5,1,68.5,1
4223,72,1,2,3,115.75,8443.7,0,117.27,72.95
4224,11,1,0,0,73.5,791.75,1,71.98,10.77
4225,71,1,2,2,80.6,5708.2,0,80.4,70.82
4226,1,1,0,1,69.95,69.95,1,69.95,1
4227,33,0,2,2,59.55,2016.3,0,61.1,33.86
4228,16,1,1,1,19.05,326.65,0,20.42,17.15
4229,56,1,1,0,95.65,5471.75,0,97.71,57.21
4230,1,1,0,3,19.95,19.95,0,19.95,1
4231,5,1,0,0,70.05,346.4,1,69.28,4.95
4232,57,1,1,1,19.4,1061.6,0,18.62,54.72
4233,56,0,1,3,36.1,1971.5,0,35.21,54.61
4234,8,1,0,0,94,773.65,1,96.71,8.23
4235,22,1,0,1,61.15,1422.05,1,64.64,23.26
4236,1,1,0,1,19.75,19.75,0,19.75,1
4237,40,1,0,3,64.1,2460.35,0,61.51,38.38
4238,46,1,2,3,19.75,856.5,0,18.62,43.37
4239,63,1,2,1,19.7,1275.85,0,20.25,64.76
4240,68,1,2,0,110.2,7467.5,0,109.82,67.76
4241,69,1,2,3,106.35,7261.75,0,105.24,68.28
4242,56,1,0,0,90.55,5116.6,0,91.37,56.51
4243,10,1,1,1,65.9,660.05,0,66.01,10.02
4244,63,1,1,3,104.5,6590.8,0,104.62,63.07
4245,24,0,2,1,52.5,1208.15,0,50.34,23.01
4246,19,1,0,1,56.1,1033.9,0,54.42,18.43
4247,22,1,0,0,88.75,1885.15,0,85.69,21.24
4248,29,1,0,0,84.45,2467.1,1,85.07,29.21
4249,13,1,1,1,75.3,989.45,1,76.11,13.14
4250,70,1,2,2,26,2006.95,0,28.67,77.19
4251,49,1,0,0,99.4,5025,0,102.55,50.55
4252,43,1,1,1,109.55,4830.25,1,112.33,44.09
4253,3,1,0,1,19.6,59.75,1,19.92,3.05
4254,42,1,1,0,73.15,3088.25,0,73.53,42.22
4255,57,1,1,1,54.65,3134.7,0,54.99,57.36
4256,2,1,0,2,66.4,94.55,1,47.28,1.42
4257,72,1,2,3,115.55,8312.4,0,115.45,71.94
4258,46,1,0,0,104.45,4863.85,0,105.74,46.57
4259,66,1,0,3,100.05,6871.9,1,104.12,68.68
4260,62,1,1,0,102,6529.25,1,105.31,64.01
4261,72,1,2,2,91.15,6637.9,0,92.19,72.82
4262,35,1,1,0,89.7,3165.6,0,90.45,35.29
4263,17,1,0,3,90.2,1454.15,1,85.54,16.12
4264,72,1,2,0,92.4,6786.1,0,94.25,73.44
4265,28,1,1,1,19.9,543,0,19.39,27.29
4266,56,1,2,3,25.15,1327.15,1,23.7,52.77
4267,31,1,0,3,79.85,2404.15,1,77.55,30.11
4268,45,1,1,2,18.85,867.3,0,19.27,46.01
4269,1,1,0,1,25.75,25.75,0,25.75,1
4270,2,1,0,1,49.6,114.7,1,57.35,2.31
4271,6,1,0,1,20.95,109.5,0,18.25,5.23
4272,48,1,1,0,97.05,4692.95,0,97.77,48.36
4273,25,1,0,2,25.4,546.85,0,21.87,21.53
4274,64,1,2,2,19.7,1274.05,0,19.91,64.67
4275,50,0,0,1,35,1782.4,0,35.65,50.93
4276,52,1,1,2,101.25,5301.1,0,101.94,52.36
4277,4,1,0,0,70.2,280.35,0,70.09,3.99
4278,32,1,0,0,90.95,2897.95,0,90.56,31.86
4279,45,1,2,3,73.85,3371,0,74.91,45.65
4280,9,1,0,0,88.05,801.3,0,89.03,9.1
4281,66,1,1,3,105.95,6975.25,1,105.69,65.84
4282,3,1,0,0,91.85,257.05,1,85.68,2.8
4283,54,1,2,1,20.1,1079.45,0,19.99,53.7
4284,1,0,0,0,40.1,40.1,1,40.1,1
4285,64,1,2,2,110.3,6997.3,0,109.33,63.44
4286,31,1,0,0,73.9,2217.15,1,71.52,30
4287,14,1,0,1,89.8,1129.1,1,80.65,12.57
4288,12,1,1,3,85.15,979.05,0,81.59,11.5
4289,67,1,1,2,60.95,4119.4,0,61.48,67.59
4290,35,1,0,0,72.25,2568.55,1,73.39,35.55
4291,45,1,2,1,73.55,3349.1,0,74.42,45.54
4292,10,1,0,1,46,492.1,0,49.21,10.7
4293,29,1,0,2,58.55,1718.95,0,59.27,29.36
4294,24,1,1,2,24.6,605.25,0,25.22,24.6
4295,66,1,2,1,19.75,1344.5,0,20.37,68.08
4296,51,1,1,1,86.35,4267.15,0,83.67,49.42
4297,45,1,2,1,25.5,1121.05,0,24.91,43.96
4298,49,1,1,3,19,918.7,0,18.75,48.35
4299,29,1,2,1,19.55,521.8,0,17.99,26.69
4300,40,1,0,3,110.1,4469.1,0,111.73,40.59
4301,37,1,0,0,96.55,3580.3,1,96.76,37.08
4302,25,1,0,0,69.75,1729.35,0,69.17,24.79
4303,22,0,0,0,50.6,1073.3,0,48.79,21.21
4304,72,0,2,2,65.6,4566.5,0,63.42,69.61
4305,7,0,0,3,40.1,293.3,1,41.9,7.31
4306,33,1,2,3,82.1,2603.1,0,78.88,31.71
4307,23,1,0,1,79.1,1783.75,0,77.55,22.55
4308,24,1,0,0,101.25,2440.15,1,101.67,24.1
4309,1,1,0,0,79.55,79.55,1,79.55,1
4310,69,1,2,1,90.65,6322.1,0,91.62,69.74
4311,3,1,1,3,20.55,57.4,0,19.13,2.79
4312,56,1,1,2,75.75,4284.65,0,76.51,56.56
4313,65,1,1,3,110,7138.65,0,109.83,64.9
4314,71,1,1,0,20.85,1539.75,0,21.69,73.85
4315,14,1,0,2,80.35,1058.1,0,75.58,13.17
4316,2,1,0,0,70.15,123.8,0,61.9,1.76
4317,32,1,1,0,84.05,2781.85,1,86.93,33.1
4318,40,1,0,0,67.45,2731,0,68.28,40.49
4319,1,1,0,3,20.75,20.75,0,20.75,1
4320,1,1,0,0,89.1,89.1,1,89.1,1
4321,7,1,0,1,69.9,497.3,0,71.04,7.11
4322,15,1,0,0,51.1,711.15,0,47.41,13.92
4323,17,1,0,0,94.4,1607.2,1,94.54,17.03
4324,19,1,0,0,78.25,1490.95,1,78.47,19.05
4325,71,1,2,2,25.55,1898.1,0,26.73,74.29
4326,54,1,2,2,60,3273.95,0,60.63,54.57
4327,31,1,0,3,90.55,2929.75,0,94.51,32.36
4328,11,1,0,0,76.4,838.7,0,76.25,10.98
4329,18,1,0,0,84.95,1443.65,0,80.2,16.99
4330,72,1,2,2,110.1,7746.7,0,107.59,70.36
4331,71,1,0,3,99.65,6951.15,0,97.9,69.76
4332,5,0,0,3,45.4,214.75,0,42.95,4.73
4333,38,1,1,3,69,2669.45,0,70.25,38.69
4334,5,1,0,2,48.65,235.2,0,47.04,4.83
4335,2,1,0,0,44.15,92.65,1,46.33,2.1
4336,52,1,2,2,59.85,3103.25,0,59.68,51.85
4337,8,1,0,0,75.75,606.25,1,75.78,8
4338,68,1,2,0,80.65,5330.2,0,78.39,66.09
4339,69,1,1,3,20.55,1403.1,0,20.33,68.28
4340,42,1,0,3,66.4,2727.8,0,64.95,41.08
4341,50,1,2,1,100.2,5038.45,0,100.77,50.28
4342,1,1,0,1,19.1,19.1,1,19.1,1
4343,1,1,0,0,80.3,80.3,1,80.3,1
4344,33,1,0,3,44.55,1462.6,0,44.32,32.83
4345,7,1,0,1,20.35,150.6,0,21.51,7.4
4346,64,1,0,0,91.8,5960.5,0,93.13,64.93
4347,1,1,0,0,74.9,74.9,1,74.9,1
4348,59,1,2,2,20.2,1192.3,0,20.21,59.02
4349,6,1,0,0,50.35,314.55,0,52.43,6.25
4350,3,1,0,1,18.8,56,0,18.67,2.98
4351,15,1,0,3,20.45,330.8,0,22.05,16.18
4352,13,1,1,0,64.75,877.35,0,67.49,13.55
4353,23,1,0,3,98.7,2249.1,0,97.79,22.79
4354,31,1,0,0,89.45,2807.65,0,90.57,31.39
4355,29,1,1,0,58.75,1696.2,0,58.49,28.87
4356,49,1,1,3,20.7,1032.05,0,21.06,49.86
4357,56,1,0,2,85.6,4902.8,0,87.55,57.28
4358,63,1,2,3,80.3,4995.35,0,79.29,62.21
4359,63,1,2,3,79.8,5034.05,0,79.91,63.08
4360,24,1,0,0,79.85,1857.75,0,77.41,23.27
4361,36,1,1,3,54.1,1992.85,0,55.36,36.84
4362,9,1,0,0,80.85,751.65,1,83.52,9.3
4363,3,0,0,0,24.75,66.95,1,22.32,2.71
4364,21,1,1,1,80.9,1714.95,0,81.66,21.2
4365,13,1,1,2,24.5,343.6,0,26.43,14.02
4366,1,1,0,2,20.15,20.15,0,20.15,1
4367,25,1,1,1,20.05,520.1,0,20.8,25.94
4368,71,1,2,2,19.6,1387.45,0,19.54,70.79
4369,66,1,1,2,114.3,7383.7,0,111.87,64.6
4370,45,1,1,0,100.3,4483.95,0,99.64,44.71
4371,22,1,0,3,80,1706.45,0,77.57,21.33
4372,67,1,1,2,20.85,1327.4,0,19.81,63.66
4373,68,1,2,2,89.95,5974.3,0,87.86,66.42
4374,49,1,0,3,90.85,4515.85,1,92.16,49.71
4375,4,1,0,1,48.75,179.85,0,44.96,3.69
4376,63,1,1,3,80,5040.2,0,80,63
4377,2,1,0,2,79.7,165,1,82.5,2.07
4378,21,1,1,1,20.35,422.7,0,20.13,20.77
4379,55,1,2,2,57.55,3046.4,1,55.39,52.93
4380,1,1,0,1,20.25,20.25,0,20.25,1
4381,17,1,2,1,19.4,358.05,0,21.06,18.46
4382,30,1,0,2,100.4,2936.25,0,97.88,29.25
4383,22,1,0,1,57.95,1271.8,0,57.81,21.95
4384,9,1,0,2,59.5,530.05,0,58.89,8.91
4385,1,1,0,1,19.2,19.2,0,19.2,1
4386,21,1,0,0,86.5,1808.7,1,86.13,20.91
4387,19,1,0,0,59.55,1144.6,0,60.24,19.22
4388,69,1,0,0,103.95,7446.9,1,107.93,71.64
4389,1,0,0,0,25.1,25.1,1,25.1,1
4390,72,1,2,2,103.95,7556.9,0,104.96,72.7
4391,70,1,2,3,68.95,4858.7,0,69.41,70.47
4392,66,1,0,2,103.1,6595,0,99.92,63.97
4393,7,0,0,0,24.7,149.05,0,21.29,6.03
4394,46,1,0,0,110.2,4972.1,0,108.09,45.12
4395,39,0,0,3,48.95,1880.85,1,48.23,38.42
4396,32,1,0,2,62.45,2045.55,0,63.92,32.76
4397,24,1,0,0,89.55,2187.15,0,91.13,24.42
4398,6,1,0,3,83.55,477.55,1,79.59,5.72
4399,37,1,0,3,78.9,2976.95,0,80.46,37.73
4400,8,1,0,1,20.35,178.7,0,22.34,8.78
4401,72,1,2,2,71.45,5025.85,0,69.8,70.34
4402,71,0,2,3,46.35,3353.4,0,47.23,72.35
4403,16,1,0,2,94.65,1461.15,0,91.32,15.44
4404,57,0,0,2,49.9,2782.4,0,48.81,55.76
4405,66,1,1,2,25.45,1699.15,0,25.74,66.76
4406,17,1,0,0,89.15,1496.9,1,88.05,16.79
4407,21,1,0,1,20.75,452.2,0,21.53,21.79
4408,66,1,2,3,66.1,4428.45,0,67.1,67
4409,17,1,0,2,75.4,1322.55,0,77.8,17.54
4410,1,1,0,1,70.45,70.45,1,70.45,1
4411,58,1,1,3,60.3,3563.8,1,61.44,59.1
4412,8,1,0,3,21.05,139.75,0,17.47,6.64
4413,27,1,1,3,69.35,1927.3,0,71.38,27.79
4414,34,1,0,1,88.85,3000.25,0,88.24,33.77
4415,30,1,1,2,97,3021.3,0,100.71,31.15
4416,33,1,0,3,66.4,2245.4,0,68.04,33.82
4417,1,0,0,0,24.75,24.75,1,24.75,1
4418,14,1,0,1,69.2,944.65,0,67.48,13.65
4419,16,1,1,3,79.5,1264.2,0,79.01,15.9
4420,49,1,2,3,100.65,4917.75,0,100.36,48.86
4421,19,1,0,0,103.3,2012.7,1,105.93,19.48
4422,70,1,2,2,79.7,5743.3,0,82.05,72.06
4423,32,1,0,2,61.4,1864.65,0,58.27,30.37
4424,18,1,0,0,69.8,1221.65,0,67.87,17.5
4425,37,0,2,1,40.55,1390.85,0,37.59,34.3
4426,4,1,0,0,75.65,302.35,0,75.59,4
4427,16,1,0,0,90.7,1374.9,0,85.93,15.16
4428,17,1,0,2,80.5,1336.9,0,78.64,16.61
4429,19,1,0,0,60.6,1297.8,0,68.31,21.42
4430,60,1,2,3,101.15,6067.4,0,101.12,59.98
4431,51,1,2,1,24.95,1222.25,0,23.97,48.99
4432,28,1,2,3,20.3,487.95,0,17.43,24.04
4433,43,1,2,0,60,2548.55,0,59.27,42.48
4434,42,1,2,0,20.25,835.5,0,19.89,41.26
4435,3,1,0,0,78.5,242.05,1,80.68,3.08
4436,1,1,0,1,44.75,44.75,0,44.75,1
4437,3,1,0,1,19.85,63.75,1,21.25,3.21
4438,63,1,2,3,98,6218.45,0,98.71,63.45
4439,3,1,0,0,79.9,260.9,1,86.97,3.27
4440,68,1,0,0,107.7,7320.9,0,107.66,67.97
4441,30,1,0,0,99.7,2967.35,1,98.91,29.76
4442,60,1,2,0,104.7,6333.8,0,105.56,60.49
4443,15,1,0,3,58.6,939.7,1,62.65,16.04
4444,45,1,0,2,93.9,4200.25,0,93.34,44.73
4445,70,1,2,3,86.45,5950.2,0,85,68.83
4446,10,1,0,0,98.5,1037.75,1,103.78,10.54
4447,4,1,0,1,19.4,93.4,0,23.35,4.81
4448,1,1,0,1,50.45,50.45,1,50.45,1
4449,68,1,2,3,24.95,1614.9,0,23.75,64.73
4450,22,1,0,2,75,1573.95,0,71.54,20.99
4451,38,1,0,0,94.65,3624.3,1,95.38,38.29
4452,1,1,0,3,100.25,100.25,1,100.25,1
4453,18,1,0,0,78.2,1468.75,0,81.6,18.78
4454,29,1,0,0,94.2,2607.6,0,89.92,27.68
4455,16,1,0,0,88.45,1422.1,1,88.88,16.08
4456,1,1,0,0,69.85,69.85,1,69.85,1
4457,12,1,0,2,81.7,858.6,1,71.55,10.51
4458,31,0,1,0,50.05,1523.4,0,49.14,30.44
4459,4,1,0,0,79.9,324.3,1,81.08,4.06
4460,48,1,1,1,69.55,3435.6,0,71.58,49.4
4461,15,1,0,3,25.4,399.6,1,26.64,15.73
4462,50,1,1,3,90.1,4549.45,0,90.99,50.49
4463,7,1,0,2,44.65,322.5,0,46.07,7.22
4464,41,1,0,2,83.75,3273.55,1,79.84,39.09
4465,68,1,2,3,80.35,5375.15,0,79.05,66.9
4466,26,1,0,2,98.1,2510.7,0,96.57,25.59
4467,57,0,2,3,53.35,3090.05,0,54.21,57.92
4468,3,1,0,0,19.55,61.05,0,20.35,3.12
4469,1,1,0,1,20.9,20.9,1,20.9,1
4470,19,1,1,2,48.95,955.6,0,50.29,19.52
4471,3,1,0,0,54.2,140.4,0,46.8,2.59
4472,59,1,2,0,24.45,1493.1,0,25.31,61.07
4473,1,1,0,1,69.4,69.4,1,69.4,1
4474,42,0,0,2,40.15,1626.05,0,38.72,40.5
4475,7,1,0,0,74.9,541.15,1,77.31,7.22
4476,67,1,2,3,25.6,1784.9,0,26.64,69.72
4477,1,1,0,0,70.35,70.35,0,70.35,1
4478,66,1,2,2,91.7,6075.9,0,92.06,66.26
4479,61,1,0,1,89.2,5500.6,0,90.17,61.67
4480,4,1,1,3,24.1,73.1,0,18.28,3.03
4481,42,1,0,3,74.15,3229.4,1,76.89,43.55
4482,64,1,1,2,53.85,3399.85,0,53.12,63.14
4483,54,1,1,2,115.6,6431.05,0,119.09,55.63
4484,1,1,0,3,19.75,19.75,0,19.75,1
4485,54,1,2,2,24.05,1230.9,0,22.79,51.18
4486,18,1,2,3,25.3,454.65,0,25.26,17.97
4487,3,1,0,0,84.3,235.05,0,78.35,2.79
4488,1,1,0,0,70.1,70.1,1,70.1,1
4489,72,1,2,3,89.75,6595.9,0,91.61,73.49
4490,60,1,1,0,97.95,5867,0,97.78,59.9
4491,11,1,1,1,20,196.35,0,17.85,9.82
4492,12,1,0,0,78.3,909.25,1,75.77,11.61
4493,61,1,1,3,103.9,6449.15,0,105.72,62.07
4494,39,1,2,3,20.7,762.45,0,19.55,36.83
4495,55,1,0,0,96.8,5283.95,1,96.07,54.59
4496,17,1,0,0,94.4,1617.5,1,95.15,17.13
4497,37,1,1,3,20.15,785.75,0,21.24,39
4498,72,1,2,1,26,1776,0,24.67,68.31
4499,72,1,2,3,77.35,5396.25,0,74.95,69.76
4500,8,1,0,2,66.05,574.5,0,71.81,8.7
4501,22,1,0,1,19.9,400.3,0,18.2,20.12
4502,1,1,0,0,84.3,84.3,1,84.3,1
4503,38,1,0,3,68.15,2656.3,0,69.9,38.98
4504,17,1,1,0,80.85,1445.95,0,85.06,17.88
4505,70,1,2,2,75.5,5212.65,0,74.47,69.04
4506,72,1,2,3,92.45,6440.25,1,89.45,69.66
4507,28,1,0,0,80.6,2244.95,0,80.18,27.85
4508,15,1,0,2,83.2,1130,0,75.33,13.58
4509,72,1,2,2,87.55,6463.15,0,89.77,73.82
4510,11,1,0,0,99.55,1131.2,1,102.84,11.36
4511,8,1,0,0,81.25,585.95,1,73.24,7.21
4512,57,1,1,2,109.4,6252.7,0,109.7,57.15
4513,1,1,0,2,19.95,19.95,1,19.95,1
4514,46,0,0,0,45.55,2062.15,0,44.83,45.27
4515,30,1,1,3,20.7,587.1,0,19.57,28.36
4516,10,1,0,0,75.3,720.45,0,72.05,9.57
4517,23,1,0,0,99.25,2186.4,1,95.06,22.03
4518,32,1,0,3,93.4,2979.3,0,93.1,31.9
4519,13,1,0,3,73.75,956.65,0,73.59,12.97
4520,39,1,2,0,80.45,3201.55,1,82.09,39.8
4521,44,1,0,3,88.15,3973.2,0,90.3,45.07
4522,9,1,0,1,49.2,447.9,0,49.77,9.1
4523,67,1,2,1,19.65,1335.2,0,19.93,67.95
4524,9,1,0,2,79.35,661.25,1,73.47,8.33
4525,15,1,0,0,79.75,1111.85,1,74.12,13.94
4526,71,1,2,2,105.15,7555,0,106.41,71.85
4527,1,1,0,3,49,49,0,49,1
4528,30,1,0,0,100.05,3046.15,1,101.54,30.45
4529,1,1,0,0,69.35,69.35,1,69.35,1
4530,17,0,0,1,49.8,836.35,0,49.2,16.79
4531,3,1,0,0,85.8,272.2,1,90.73,3.17
4532,67,1,2,0,79.7,5293.4,1,79.01,66.42
4533,1,1,0,2,20.95,20.95,0,20.95,1
4534,1,1,0,1,50.55,50.55,1,50.55,1
4535,32,1,0,1,79.3,2570,0,80.31,32.41
4536,41,1,1,2,19.5,798.2,0,19.47,40.93
4537,1,1,0,0,80.55,80.55,1,80.55,1
4538,1,1,0,2,44.15,44.15,0,44.15,1
4539,12,1,0,0,84.5,916.9,1,76.41,10.85
4540,62,1,0,0,105.5,6487.2,0,104.63,61.49
4541,22,1,0,1,84.3,1855.65,1,84.35,22.01
4542,17,1,0,3,92.7,1556.85,0,91.58,16.79
4543,72,1,2,2,26.25,1988.05,0,27.61,75.74
4544,56,1,0,3,96.95,5432.2,0,97,56.03
4545,9,1,0,3,20.45,147.55,0,16.39,7.22
4546,72,1,2,2,115.8,8424.9,0,117.01,72.75
4547,20,1,0,2,108.2,2203.7,0,110.18,20.37
4548,19,1,2,1,20.2,387.4,0,20.39,19.18
4549,2,1,0,0,67.75,116.65,1,58.33,1.72
4550,53,0,1,3,54.9,3045.75,0,57.47,55.48
4551,27,1,0,0,85.25,2287.25,1,84.71,26.83
4552,6,1,0,2,20.15,130.5,0,21.75,6.48
4553,9,1,1,0,90.35,767.9,0,85.32,8.5
4554,8,1,0,0,55.75,446.8,0,55.85,8.01
4555,71,1,2,2,114.6,8100.25,0,114.09,70.68
4556,10,1,0,2,80.05,830.7,1,83.07,10.38
4557,1,1,0,1,20,20,1,20,1
4558,71,0,1,2,66.8,4689.15,0,66.04,70.2
4559,68,1,1,0,100.3,6754.35,0,99.33,67.34
4560,34,1,0,0,105.35,3540.65,0,104.14,33.61
4561,26,1,1,0,85.2,2184.6,0,84.02,25.64
4562,22,1,0,3,48.8,1054.6,1,47.94,21.61
4563,7,1,0,1,18.95,130.55,0,18.65,6.89
4564,20,1,0,2,69.8,1540.35,0,77.02,22.07
4565,60,1,0,0,106.15,6411.25,0,106.85,60.4
4566,72,1,2,0,20.55,1432.55,0,19.9,69.71
4567,72,1,1,3,105.75,7629.85,0,105.97,72.15
4568,4,1,0,1,25.25,101.9,0,25.48,4.04
4569,16,1,0,0,19.75,313.4,0,19.59,15.87
4570,62,1,1,0,104.85,6312.9,0,101.82,60.21
4571,10,1,0,1,60.95,629.55,0,62.96,10.33
4572,31,1,0,0,81.15,2640.55,0,85.18,32.54
4573,71,1,2,3,19.1,1372.45,0,19.33,71.86
4574,58,1,2,1,20.8,1212.25,0,20.9,58.28
